acute161_0005.acq
5 msec/sample
5 channels
PPG100C
Volts
GSR100C
microsiemens
RSP100C
Volts
Scanner TTL
Volts
Scanner Trigger
Volts
min	CH1	CH2	CH3	CH6	CH20	
0.0366667	0.00793457	1.93482	-3.78235	-0.000610352	5	
0.03675	0.00793457	1.93482	-3.80798	-0.00152588	5	
0.0368333	0.00732422	1.93482	-3.83087	-0.000610352	5	
0.0369167	0.00793457	1.93634	-3.85315	0	5	
0.037	0.00762939	1.93482	-3.87177	-0.000610352	5	
0.0370833	0.00854492	1.93329	-3.88519	-0.000610352	5	
0.0371667	0.00762939	1.93634	-3.89465	-0.000915527	5	
0.03725	0.00793457	1.93482	-3.89893	-0.000610352	5	
0.0373333	0.00823975	1.93329	-3.90015	0.000305176	5	
0.0374167	0.00762939	1.93329	-3.89801	-0.000610352	5	
0.0375	0.00793457	1.93634	-3.89282	0	5	
0.0375833	0.00823975	1.93024	-3.88489	-0.000610352	5	
0.0376667	0.00793457	1.93482	-3.87695	0.000305176	5	
0.03775	0.00793457	1.93634	-3.86688	-0.0012207	5	
0.0378333	0.00762939	1.93329	-3.85956	-0.000610352	5	
0.0379167	0.00762939	1.93176	-3.84918	-0.000610352	5	
0.038	0.00823975	1.93939	-3.84125	-0.0012207	5	
0.0380833	0.00793457	1.93329	-3.83453	-0.000610352	5	
0.0381667	0.00762939	1.93176	-3.82874	-0.0012207	5	
0.03825	0.00701904	1.93482	-3.82294	-0.000610352	5	
0.0383333	0.00793457	1.93939	-3.81775	0.000610352	5	
0.0384167	0.00762939	1.93787	-3.81226	0.000305176	5	
0.0385	0.00762939	1.93024	-3.80737	-0.000305176	5	
0.0385833	0.00762939	1.93939	-3.80096	-0.000610352	5	
0.0386667	0.00762939	1.93176	-3.79578	-0.000305176	5	
0.03875	0.00732422	1.93176	-3.79089	-0.000915527	5	
0.0388333	0.00793457	1.93787	-3.78571	-0.000610352	5	
0.0389167	0.00762939	1.92871	-3.78326	-0.0012207	5	
0.039	0.00732422	1.93482	-3.78021	-0.000305176	5	
0.0390833	0.00762939	1.93787	-3.77869	-0.000610352	5	
0.0391667	0.00762939	1.93329	-3.78174	-0.000610352	5	
0.03925	0.00701904	1.93329	-3.79578	-0.000915527	5	
0.0393333	0.00732422	1.93482	-3.83026	-0.000610352	5	
0.0394167	0.00762939	1.93176	-3.89618	0	5	
0.0395	0.00762939	1.93176	-3.99414	-0.0012207	5	
0.0395833	0.00762939	1.93634	-4.12079	0	5	
0.0396667	0.00732422	1.93024	-4.26422	-0.000915527	5	
0.03975	0.00762939	1.93482	-4.41193	0	5	
0.0398333	0.00793457	1.93787	-4.55383	-0.000915527	5	
0.0399167	0.00701904	1.93482	-4.68018	-0.0012207	5	
0.04	0.00732422	1.93787	-4.78394	0	5	
0.0400833	0.00762939	1.93482	-4.86481	-0.0012207	5	
0.0401667	0.00823975	1.93787	-4.91699	-0.000305176	5	
0.04025	0.00762939	1.93634	-4.94843	-0.000610352	5	
0.0403333	0.00762939	1.93482	-4.96155	-0.000610352	5	
0.0404167	0.00793457	1.93939	-4.9585	-0.000915527	5	
0.0405	0.00701904	1.93329	-4.94659	-0.000915527	5	
0.0405833	0.00732422	1.93787	-4.92767	-0.000305176	5	
0.0406667	0.00762939	1.93482	-4.90692	0	5	
0.04075	0.00671387	1.93634	-4.88617	-0.0012207	5	
0.0408333	0.00732422	1.93634	-4.86725	-0.000610352	5	
0.0409167	0.00762939	1.93482	-4.85107	-0.000305176	5	
0.041	0.00854492	1.93939	-4.83887	-0.000610352	5	
0.0410833	0.00732422	1.93176	-4.83093	0.000610352	5	
0.0411667	0.00762939	1.92871	-4.82574	-0.000610352	5	
0.04125	0.00854492	1.94092	-4.82269	-0.000305176	5	
0.0413333	0.00732422	1.93482	-4.82269	-0.000305176	5	
0.0414167	0.00762939	1.93482	-4.82422	0	5	
0.0415	0.00823975	1.93787	-4.82544	-0.000610352	5	
0.0415833	0.00701904	1.93024	-4.82849	-0.000915527	5	
0.0416667	0.00793457	1.93634	-4.83002	0	5	
0.04175	0.00732422	1.93634	-4.83032	-0.00152588	5	
0.0418333	0.00732422	1.93176	-4.83032	-0.000915527	5	
0.0419167	0.00732422	1.93482	-4.8291	0	5	
0.042	0.00762939	1.93634	-4.82635	-0.000610352	5	
0.0420833	0.00732422	1.93482	-4.82391	-0.000915527	5	
0.0421667	0.00762939	1.93329	-4.82025	-0.0012207	5	
0.04225	0.00762939	1.93787	-4.81628	-0.000305176	5	
0.0423333	0.00762939	1.93482	-4.81354	-0.000610352	5	
0.0424167	0.00793457	1.93482	-4.80988	-0.000305176	5	
0.0425	0.00762939	1.93634	-4.80652	-0.000610352	5	
0.0425833	0.00762939	1.93787	-4.80469	-0.000610352	5	
0.0426667	0.00793457	1.93634	-4.80286	0.000305176	5	
0.04275	0.00701904	1.93329	-4.80225	-0.0012207	5	
0.0428333	0.00732422	1.93787	-4.80133	-0.00152588	5	
0.0429167	0.00762939	1.93634	-4.80072	0.000610352	5	
0.043	0.00762939	1.93329	-4.80133	-0.000915527	5	
0.0430833	0.00732422	1.93482	-4.7995	0	5	
0.0431667	0.00762939	1.93024	-4.7995	0	5	
0.04325	0.00732422	1.93482	-4.79889	-0.000915527	5	
0.0433333	0.00762939	1.93024	-4.79828	-0.0012207	5	
0.0434167	0.00732422	1.93329	-4.79828	-0.0012207	5	
0.0435	0.00793457	1.93176	-4.79706	-0.0012207	5	
0.0435833	0.00762939	1.93482	-4.79675	-0.000305176	5	
0.0436667	0.00762939	1.93634	-4.79706	-0.000610352	5	
0.04375	0.00732422	1.93329	-4.79706	0.000305176	5	
0.0438333	0.00732422	1.93482	-4.79706	-0.000305176	5	
0.0439167	0.00793457	1.93787	-4.79675	-0.00152588	5	
0.044	0.00793457	1.93482	-4.79706	0.000305176	5	
0.0440833	0.00762939	1.93329	-4.79828	-0.000305176	5	
0.0441667	0.00762939	1.93634	-4.79889	-0.000610352	5	
0.04425	0.00793457	1.93176	-4.79919	-0.000305176	5	
0.0443333	0.00701904	1.93634	-4.79919	-0.00152588	5	
0.0444167	0.00762939	1.93176	-4.79797	-0.000610352	5	
0.0445	0.00732422	1.93634	-4.79828	-0.000610352	5	
0.0445833	0.00823975	1.93482	-4.79614	-0.000610352	5	
0.0446667	0.00793457	1.93482	-4.79462	-0.000610352	5	
0.04475	0.00762939	1.93787	-4.79218	-0.000305176	5	
0.0448333	0.00793457	1.93634	-4.78882	0	5	
0.0449167	0.00823975	1.93024	-4.78607	-0.000305176	5	
0.045	0.00762939	1.93482	-4.78271	-0.000305176	5	
0.0450833	0.00793457	1.93176	-4.77753	-0.000915527	5	
0.0451667	0.00793457	1.93329	-4.77509	-0.000610352	5	
0.04525	0.00823975	1.93787	-4.77203	0.000305176	5	
0.0453333	0.00793457	1.93482	-4.77051	-0.0012207	5	
0.0454167	0.00793457	1.93787	-4.76868	-0.000915527	5	
0.0455	0.00823975	1.93787	-4.76898	-0.000610352	5	
0.0455833	0.00701904	1.93482	-4.76898	-0.0012207	5	
0.0456667	0.00793457	1.93329	-4.76807	-0.000915527	5	
0.04575	0.00732422	1.93634	-4.7702	-0.0012207	5	
0.0458333	0.00823975	1.93482	-4.76959	-0.000610352	5	
0.0459167	0.00793457	1.93482	-4.7702	0.000305176	5	
0.046	0.00762939	1.93176	-4.76959	0	5	
0.0460833	0.00823975	1.93939	-4.76807	-0.00152588	5	
0.0461667	0.00732422	1.93482	-4.76562	0	5	
0.04625	0.00793457	1.93024	-4.76196	-0.0012207	5	
0.0463333	0.00732422	1.93329	-4.75647	-0.000610352	5	
0.0464167	0.00793457	1.93634	-4.75189	-0.000305176	5	
0.0465	0.00762939	1.93329	-4.74457	-0.000305176	5	
0.0465833	0.00732422	1.93176	-4.73755	-0.000915527	5	
0.0466667	0.00823975	1.93634	-4.72778	-0.000610352	5	
0.04675	0.00762939	1.93329	-4.71802	-0.000305176	5	
0.0468333	0.00793457	1.93329	-4.70673	-0.000305176	5	
0.0469167	0.00793457	1.93634	-4.69421	-0.000915527	5	
0.047	0.00793457	1.93176	-4.6817	-0.0012207	5	
0.0470833	0.00762939	1.93482	-4.66766	0	5	
0.0471667	0.00823975	1.93634	-4.65424	-0.0012207	5	
0.04725	0.00732422	1.92871	-4.63989	-0.000610352	5	
0.0473333	0.00793457	1.93634	-4.62433	-0.000305176	5	
0.0474167	0.00762939	1.93329	-4.60846	-0.000610352	5	
0.0475	0.00732422	1.93329	-4.59381	-0.000305176	5	
0.0475833	0.00732422	1.93482	-4.58008	0.000305176	5	
0.0476667	0.00732422	1.93329	-4.5694	0.000305176	5	
0.04775	0.00762939	1.93939	-4.55963	-0.000610352	5	
0.0478333	0.00732422	1.93482	-4.5517	-0.000915527	5	
0.0479167	0.00823975	1.93329	-4.54712	0	5	
0.048	0.00762939	1.93787	-4.54315	-0.000610352	5	
0.0480833	0.00762939	1.93329	-4.54163	0	5	
0.0481667	0.00793457	1.93787	-4.53949	-0.000610352	5	
0.04825	0.00793457	1.93939	-4.53705	-0.000915527	5	
0.0483333	0.00762939	1.93482	-4.53522	0	5	
0.0484167	0.00701904	1.93482	-4.53094	-0.000305176	5	
0.0485	0.00823975	1.93939	-4.52484	-0.000915527	5	
0.0485833	0.00762939	1.93482	-4.51721	-0.0012207	5	
0.0486667	0.00762939	1.93024	-4.50836	-0.000915527	5	
0.04875	0.00793457	1.93787	-4.49951	-0.000610352	5	
0.0488333	0.00732422	1.93634	-4.49249	-0.0012207	5	
0.0489167	0.00793457	1.93634	-4.48425	-0.000915527	5	
0.049	0.00762939	1.93787	-4.47754	0.000305176	5	
0.0490833	0.00823975	1.93939	-4.47205	-0.000305176	5	
0.0491667	0.00823975	1.93787	-4.46747	0	5	
0.04925	0.00793457	1.93634	-4.46442	-0.000610352	5	
0.0493333	0.00823975	1.93329	-4.46136	-0.00152588	5	
0.0494167	0.00762939	1.93482	-4.45892	0	5	
0.0495	0.00793457	1.93329	-4.45923	-0.00152588	5	
0.0495833	0.00762939	1.93482	-4.45679	-0.000915527	5	
0.0496667	0.00701904	1.93176	-4.45526	-0.00152588	5	
0.04975	0.00762939	1.93634	-4.45435	-0.000915527	5	
0.0498333	0.00823975	1.93482	-4.45282	0	5	
0.0499167	0.00793457	1.93176	-4.4519	-0.0012207	5	
0.05	0.00793457	1.93482	-4.44946	-0.000610352	5	
0.0500833	0.00823975	1.93634	-4.44641	-0.0012207	5	
0.0501667	0.00793457	1.93939	-4.44244	-0.000915527	5	
0.05025	0.00854492	1.93482	-4.43665	-0.000915527	5	
0.0503333	0.00732422	1.93482	-4.42871	0	5	
0.0504167	0.00823975	1.93787	-4.41925	-0.000610352	5	
0.0505	0.00762939	1.93024	-4.40918	-0.000610352	5	
0.0505833	0.00823975	1.92871	-4.3988	0	5	
0.0506667	0.00762939	1.93329	-4.38751	-0.0012207	5	
0.05075	0.00793457	1.93329	-4.37683	-0.000305176	5	
0.0508333	0.00823975	1.93482	-4.36676	-0.000610352	5	
0.0509167	0.00732422	1.93329	-4.35699	-0.000915527	5	
0.051	0.00732422	1.93939	-4.34692	-0.000610352	5	
0.0510833	0.00762939	1.93634	-4.3396	-0.000915527	5	
0.0511667	0.00793457	1.93634	-4.33197	-0.000610352	5	
0.05125	0.00823975	1.93787	-4.32556	-0.0012207	5	
0.0513333	0.00762939	1.93176	-4.31885	-0.000915527	5	
0.0514167	0.00762939	1.93024	-4.30908	-0.000305176	5	
0.0515	0.00793457	1.93787	-4.2981	-0.000915527	5	
0.0515833	0.00823975	1.93176	-4.28589	0.000610352	5	
0.0516667	0.00762939	1.93482	-4.27277	-0.000915527	5	
0.05175	0.00762939	1.93482	-4.2569	-0.0012207	5	
0.0518333	0.00793457	1.93482	-4.24316	-0.000915527	5	
0.0519167	0.00732422	1.93634	-4.22852	-0.0012207	5	
0.052	0.00762939	1.93329	-4.21448	0	5	
0.0520833	0.00793457	1.93329	-4.20227	-0.000305176	5	
0.0521667	0.00793457	1.93329	-4.19128	-0.000610352	5	
0.05225	0.00793457	1.93024	-4.18335	-0.000915527	5	
0.0523333	0.00854492	1.93329	-4.17694	-0.000915527	5	
0.0524167	0.00732422	1.93482	-4.17236	-0.000610352	5	
0.0525	0.00762939	1.93329	-4.1684	-0.0012207	5	
0.0525833	0.00823975	1.93634	-4.16504	-0.0012207	5	
0.0526667	0.00793457	1.93482	-4.16229	0	5	
0.05275	0.00823975	1.93634	-4.16107	-0.000305176	5	
0.0528333	0.00793457	1.93329	-4.1571	-0.000610352	5	
0.0529167	0.00823975	1.93634	-4.15497	0	5	
0.053	0.00793457	1.93482	-4.15161	-0.000305176	5	
0.0530833	0.00762939	1.93024	-4.14948	-0.000915527	5	
0.0531667	0.00823975	1.93939	-4.14703	0.000305176	5	
0.05325	0.00793457	1.93024	-4.1449	-0.000610352	5	
0.0533333	0.00732422	1.93482	-4.14368	0	5	
0.0534167	0.00762939	1.93787	-4.14062	-0.000305176	5	
0.0535	0.00762939	1.93024	-4.14001	-0.0012207	5	
0.0535833	0.00762939	1.93329	-4.1394	-0.0012207	5	
0.0536667	0.00671387	1.93939	-4.14307	-0.000915527	5	
0.05375	0.00793457	1.93634	-4.14673	0.000305176	5	
0.0538333	0.00762939	1.93482	-4.14948	-0.000610352	5	
0.0539167	0.00793457	1.93329	-4.14825	-0.000610352	5	
0.054	0.00793457	1.93482	-4.1391	-0.000305176	5	
0.0540833	0.00762939	1.93024	-4.12689	-0.000610352	5	
0.0541667	0.00762939	1.93634	-4.1098	-0.000610352	5	
0.05425	0.00793457	1.93024	-4.09424	-0.00152588	5	
0.0543333	0.00732422	1.93482	-4.07959	-0.000305176	5	
0.0544167	0.00732422	1.93939	-4.07013	-0.000305176	5	
0.0545	0.00732422	1.93787	-4.06403	-0.000610352	5	
0.0545833	0.00793457	1.93176	-4.06036	0	5	
0.0546667	0.00762939	1.93176	-4.05945	-0.000915527	5	
0.05475	0.00793457	1.93787	-4.05945	-0.000915527	5	
0.0548333	0.00732422	1.93024	-4.06158	0.000610352	5	
0.0549167	0.00762939	1.93176	-4.06372	-0.000610352	5	
0.055	0.00762939	1.93329	-4.06525	0	5	
0.0550833	0.00762939	1.93329	-4.06616	-0.000610352	5	
0.0551667	0.00793457	1.93634	-4.06494	-0.00152588	5	
0.05525	0.00793457	1.93482	-4.06372	-0.000305176	5	
0.0553333	0.00762939	1.93482	-4.06189	-0.0012207	5	
0.0554167	0.00793457	1.93176	-4.05792	-0.000610352	5	
0.0555	0.00793457	1.93482	-4.05487	0	5	
0.0555833	0.00762939	1.93634	-4.05151	0	5	
0.0556667	0.00762939	1.93482	-4.04846	0	5	
0.05575	0.00793457	1.93176	-4.04572	-0.000610352	5	
0.0558333	0.00793457	1.93787	-4.04266	-0.000915527	5	
0.0559167	0.00823975	1.93329	-4.04053	-0.000915527	5	
0.056	0.00701904	1.93329	-4.03839	-0.000305176	5	
0.0560833	0.00823975	1.93176	-4.03564	-0.000915527	5	
0.0561667	0.00762939	1.92871	-4.03442	-0.0012207	5	
0.05625	0.00762939	1.93482	-4.03229	-0.000610352	5	
0.0563333	0.00854492	1.93482	-4.03046	-0.000915527	5	
0.0564167	0.00732422	1.93024	-4.03046	-0.00152588	5	
0.0565	0.00762939	1.93482	-4.02802	-0.000610352	5	
0.0565833	0.00762939	1.93482	-4.02802	-0.000610352	5	
0.0566667	0.00732422	1.93482	-4.02802	-0.0012207	5	
0.05675	0.00793457	1.93787	-4.02924	0	5	
0.0568333	0.00762939	1.93482	-4.02985	-0.000305176	5	
0.0569167	0.00793457	1.93787	-4.03076	-0.000610352	5	
0.057	0.00762939	1.93787	-4.03168	-0.000610352	5	
0.0570833	0.00732422	1.93787	-4.03107	-0.000305176	5	
0.0571667	0.00732422	1.93939	-4.03107	-0.000305176	5	
0.05725	0.00732422	1.93634	-4.02985	-0.000610352	5	
0.0573333	0.00732422	1.93329	-4.02771	-0.000610352	5	
0.0574167	0.00762939	1.94092	-4.02466	-0.00152588	5	
0.0575	0.00762939	1.93787	-4.02252	-0.0012207	5	
0.0575833	0.00732422	1.93634	-4.02069	-0.000915527	5	
0.0576667	0.00762939	1.93634	-4.01886	0	5	
0.05775	0.00762939	1.93482	-4.01794	-0.000610352	5	
0.0578333	0.00762939	1.93787	-4.01733	-0.00152588	5	
0.0579167	0.00762939	1.93787	-4.01733	0	5	
0.058	0.00701904	1.93176	-4.01733	-0.0012207	5	
0.0580833	0.00823975	1.93634	-4.01703	-0.000915527	5	
0.0581667	0.00793457	1.93176	-4.01733	0	5	
0.05825	0.00732422	1.93634	-4.01764	-0.000305176	5	
0.0583333	0.00762939	1.93482	-4.01825	0.000305176	5	
0.0584167	0.00762939	1.92871	-4.01794	0.000305176	5	
0.0585	0.00762939	1.93787	-4.01825	-0.000915527	5	
0.0585833	0.00762939	1.93176	-4.01703	0.000305176	5	
0.0586667	0.00762939	1.93024	-4.01886	-0.000610352	5	
0.05875	0.00732422	1.93329	-4.01672	0	5	
0.0588333	0.00732422	1.93482	-4.01703	-0.000610352	5	
0.0589167	0.00793457	1.93482	-4.01855	-0.000915527	5	
0.059	0.00701904	1.93329	-4.02496	-0.000305176	5	
0.0590833	0.00823975	1.93482	-4.04175	-0.000305176	5	
0.0591667	0.00762939	1.93329	-4.07318	-0.000305176	5	
0.05925	0.00793457	1.93024	-4.12323	-0.000915527	5	
0.0593333	0.00823975	1.93176	-4.18304	-0.000305176	5	
0.0594167	0.00732422	1.93634	-4.24744	-0.00152588	5	
0.0595	0.00823975	1.93482	-4.30603	-0.0012207	5	
0.0595833	0.00793457	1.93482	-4.35364	-0.000305176	5	
0.0596667	0.00762939	1.93634	-4.38599	-0.000915527	5	
0.05975	0.00762939	1.93329	-4.3988	-0.000610352	5	
0.0598333	0.00793457	1.93634	-4.39362	-0.000610352	5	
0.0599167	0.00793457	1.93939	-4.37317	-0.000915527	5	
0.06	0.00823975	1.93482	-4.33838	-0.000305176	5	
0.0600833	0.00793457	1.93329	-4.29443	-0.00152588	5	
0.0601667	0.00854492	1.93634	-4.2453	0	5	
0.06025	0.00823975	1.93329	-4.19281	-0.0012207	5	
0.0603333	0.00793457	1.93482	-4.14185	-0.000610352	5	
0.0604167	0.00823975	1.93939	-4.09332	-0.000305176	5	
0.0605	0.00732422	1.93787	-4.04938	-0.000305176	5	
0.0605833	0.00732422	1.93482	-4.01093	-0.000915527	5	
0.0606667	0.00823975	1.93634	-3.9798	-0.000915527	5	
0.06075	0.00762939	1.94092	-3.95691	0.000305176	5	
0.0608333	0.00762939	1.93482	-3.94196	-0.000610352	5	
0.0609167	0.00762939	1.93482	-3.93402	-0.000305176	5	
0.061	0.00732422	1.93482	-3.93158	-0.000610352	5	
0.0610833	0.00823975	1.93634	-3.93188	-0.000610352	5	
0.0611667	0.00762939	1.93329	-3.93677	0	5	
0.06125	0.00793457	1.93787	-3.94318	-0.000305176	5	
0.0613333	0.00762939	1.93329	-3.94867	0	5	
0.0614167	0.00823975	1.93329	-3.95386	-0.000610352	5	
0.0615	0.00762939	1.93482	-3.9563	-0.000305176	5	
0.0615833	0.00732422	1.93634	-3.95569	-0.000915527	5	
0.0616667	0.00762939	1.93176	-3.95294	-0.000610352	5	
0.06175	0.00793457	1.93176	-3.94775	-0.000610352	5	
0.0618333	0.00762939	1.93482	-3.94196	-0.000915527	5	
0.0619167	0.00701904	1.93634	-3.9325	0	5	
0.062	0.00762939	1.93939	-3.92365	-0.000610352	5	
0.0620833	0.00762939	1.93634	-3.91388	-0.000610352	5	
0.0621667	0.00823975	1.93329	-3.90228	0	5	
0.06225	0.00732422	1.93176	-3.89099	-0.000305176	5	
0.0623333	0.00793457	1.93939	-3.87817	-0.000305176	5	
0.0624167	0.00732422	1.93482	-3.86414	0	5	
0.0625	0.00762939	1.93024	-3.85101	-0.00152588	5	
0.0625833	0.00793457	1.93482	-3.83575	-0.000610352	5	
0.0626667	0.00762939	1.93176	-3.82263	-0.0012207	5	
0.06275	0.00793457	1.93482	-3.8092	-0.000305176	5	
0.0628333	0.00732422	1.93482	-3.79547	-0.000305176	5	
0.0629167	0.00732422	1.93329	-3.78296	-0.0012207	5	
0.063	0.00762939	1.93176	-3.77136	-0.0012207	5	
0.0630833	0.00823975	1.93329	-3.7616	-0.000915527	5	
0.0631667	0.00793457	1.93939	-3.75153	-0.000610352	5	
0.06325	0.00793457	1.93024	-3.74329	-0.0012207	5	
0.0633333	0.00762939	1.93024	-3.73505	0	5	
0.0634167	0.00854492	1.93787	-3.72589	-0.00183105	5	
0.0635	0.00762939	1.93329	-3.71735	0	5	
0.0635833	0.00823975	1.93482	-3.70544	-0.000915527	5	
0.0636667	0.00854492	1.93482	-3.69019	-0.000610352	5	
0.06375	0.00793457	1.93176	-3.67371	-0.000305176	5	
0.0638333	0.00823975	1.93329	-3.65479	-0.000610352	5	
0.0639167	0.00823975	1.93787	-3.63281	-0.0012207	5	
0.064	0.00732422	1.93482	-3.61084	0	5	
0.0640833	0.00823975	1.93329	-3.58795	-0.000305176	5	
0.0641667	0.00854492	1.93787	-3.56537	-0.000610352	5	
0.06425	0.00823975	1.93482	-3.54645	0	5	
0.0643333	0.00854492	1.93787	-3.52661	-0.000610352	5	
0.0644167	0.00762939	1.93787	-3.50983	-0.000305176	5	
0.0645	0.00854492	1.93939	-3.49457	0	5	
0.0645833	0.00854492	1.93787	-3.48053	-0.0012207	5	
0.0646667	0.00823975	1.93787	-3.46649	-0.000610352	5	
0.06475	0.00793457	1.93482	-3.45306	-0.000305176	5	
0.0648333	0.00793457	1.93634	-3.43933	-0.000610352	5	
0.0649167	0.00823975	1.93329	-3.42468	-0.000610352	5	
0.065	0.00793457	1.93939	-3.41034	-0.000915527	5	
0.0650833	0.00823975	1.93482	-3.3963	0	5	
0.0651667	0.00793457	1.93787	-3.38409	-0.00152588	5	
0.06525	0.00793457	1.93482	-3.37128	-0.000610352	5	
0.0653333	0.00701904	1.93482	-3.35999	-0.000915527	5	
0.0654167	0.00823975	1.93329	-3.3493	-0.000915527	5	
0.0655	0.00701904	1.93634	-3.34106	-0.000305176	5	
0.0655833	0.00732422	1.93024	-3.33344	-0.00152588	5	
0.0656667	0.00762939	1.93634	-3.32611	-0.000305176	5	
0.06575	0.00762939	1.93329	-3.32123	-0.000305176	5	
0.0658333	0.00793457	1.93787	-3.31543	-0.000915527	5	
0.0659167	0.00793457	1.93024	-3.31268	-0.000305176	5	
0.066	0.00823975	1.93176	-3.3075	0	5	
0.0660833	0.00762939	1.93482	-3.30414	-0.000915527	5	
0.0661667	0.00762939	1.93329	-3.30078	-0.000305176	5	
0.06625	0.00793457	1.93482	-3.30017	-0.000305176	5	
0.0663333	0.00762939	1.93634	-3.29895	-0.000915527	5	
0.0664167	0.00762939	1.93329	-3.30017	-0.000915527	5	
0.0665	0.00793457	1.93482	-3.30048	-0.000915527	5	
0.0665833	0.00762939	1.93329	-3.30139	0	5	
0.0666667	0.00762939	1.93634	-3.302	-0.000305176	5	
0.06675	0.00762939	1.93329	-3.30109	-0.000915527	5	
0.0668333	0.00762939	1.93329	-3.30017	0	5	
0.0669167	0.00793457	1.93482	-3.29712	-0.000610352	5	
0.067	0.00671387	1.93482	-3.29254	-0.000915527	5	
0.0670833	0.00793457	1.93329	-3.28247	-0.000305176	5	
0.0671667	0.00732422	1.94092	-3.2663	-0.000610352	5	
0.06725	0.00793457	1.93634	-3.24829	0	5	
0.0673333	0.00823975	1.93482	-3.22754	-0.000915527	5	
0.0674167	0.00762939	1.93482	-3.20587	0	5	
0.0675	0.00762939	1.93024	-3.18848	-0.000915527	5	
0.0675833	0.00793457	1.93482	-3.17383	-0.00152588	5	
0.0676667	0.00762939	1.93482	-3.16559	0	5	
0.06775	0.00762939	1.93024	-3.16284	-0.000915527	5	
0.0678333	0.00762939	1.93329	-3.1601	-0.0012207	5	
0.0679167	0.00732422	1.93329	-3.15552	0	5	
0.068	0.00762939	1.93482	-3.14392	-0.000915527	5	
0.0680833	0.00762939	1.92871	-3.12622	-0.00152588	5	
0.0681667	0.00732422	1.93329	-3.10028	-0.000305176	5	
0.06825	0.00793457	1.93634	-3.0722	-0.0012207	5	
0.0683333	0.00762939	1.93329	-3.04169	-0.000610352	5	
0.0684167	0.00762939	1.93176	-3.0127	-0.000915527	5	
0.0685	0.00762939	1.93329	-2.98645	-0.000305176	5	
0.0685833	0.00732422	1.93634	-2.96295	-0.000305176	5	
0.0686667	0.00793457	1.93787	-2.94312	0.000305176	5	
0.06875	0.00823975	1.92871	-2.92877	0	5	
0.0688333	0.0088501	1.93787	-2.91809	-0.000305176	5	
0.0689167	0.00854492	1.93482	-2.91229	-0.000610352	5	
0.069	0.00823975	1.93482	-2.91046	-0.000305176	5	
0.0690833	0.00823975	1.93634	-2.91321	-0.000915527	5	
0.0691667	0.00854492	1.93176	-2.91901	-0.000915527	5	
0.06925	0.00732422	1.93787	-2.92572	0	5	
0.0693333	0.00793457	1.94092	-2.93396	-0.000610352	5	
0.0694167	0.00762939	1.93329	-2.94159	0.000610352	5	
0.0695	0.00762939	1.93634	-2.95074	-0.000915527	5	
0.0695833	0.00854492	1.93329	-2.95685	-0.000610352	5	
0.0696667	0.00823975	1.93024	-2.96326	-0.0012207	5	
0.06975	0.00823975	1.93634	-2.96844	-0.0012207	5	
0.0698333	0.00823975	1.93634	-2.9718	-0.000610352	5	
0.0699167	0.00762939	1.93176	-2.97485	-0.00183105	5	
0.07	0.00823975	1.93024	-2.97607	0	5	
0.0700833	0.00823975	1.93482	-2.97607	-0.00183105	5	
0.0701667	0.00854492	1.93329	-2.97699	0.000305176	5	
0.07025	0.00823975	1.93787	-2.97638	-0.000305176	5	
0.0703333	0.00823975	1.93024	-2.97211	-0.000305176	5	
0.0704167	0.00823975	1.93787	-2.95837	0	5	
0.0705	0.00823975	1.93176	-2.92786	-0.000915527	5	
0.0705833	0.00854492	1.93787	-2.87262	-0.0012207	5	
0.0706667	0.00793457	1.93634	-2.77924	-0.000305176	5	
0.07075	0.00793457	1.93329	-2.64557	-0.000915527	5	
0.0708333	0.00762939	1.93634	-2.47131	-0.000915527	5	
0.0709167	0.00793457	1.93634	-2.27295	-0.000915527	5	
0.071	0.00793457	1.93482	-2.06268	-0.0012207	5	
0.0710833	0.00762939	1.93482	-1.85394	-0.000610352	5	
0.0711667	0.0088501	1.93634	-1.66077	-0.000610352	5	
0.07125	0.00823975	1.93482	-1.48865	0.000305176	5	
0.0713333	0.00823975	1.93482	-1.34399	-0.000305176	5	
0.0714167	0.00762939	1.93329	-1.22528	-0.000610352	5	
0.0715	0.00793457	1.93634	-1.13068	0	5	
0.0715833	0.00823975	1.93634	-1.05316	-0.000610352	5	
0.0716667	0.00854492	1.93329	-0.989685	-0.000610352	5	
0.07175	0.0088501	1.93787	-0.932617	-0.0012207	5	
0.0718333	0.00854492	1.93482	-0.879517	-0.000305176	5	
0.0719167	0.00762939	1.93329	-0.830688	-0.000305176	5	
0.072	0.00793457	1.93634	-0.782776	-0.00152588	5	
0.0720833	0.00854492	1.93176	-0.739441	-0.000610352	5	
0.0721667	0.00762939	1.93329	-0.699768	-0.0012207	5	
0.07225	0.00762939	1.93329	-0.661926	-0.000915527	5	
0.0723333	0.0088501	1.93634	-0.629272	-0.0012207	5	
0.0724167	0.00854492	1.93482	-0.601807	-0.000610352	5	
0.0725	0.00823975	1.93482	-0.577698	0	5	
0.0725833	0.00823975	1.93329	-0.558472	-0.0012207	5	
0.0726667	0.00762939	1.92871	-0.541077	-0.000915527	5	
0.07275	0.00793457	1.93329	-0.528259	-0.000610352	5	
0.0728333	0.00793457	1.93329	-0.516968	-0.000915527	5	
0.0729167	0.00823975	1.93634	-0.507202	0	5	
0.073	0.00762939	1.93024	-0.498047	-0.000915527	5	
